overall_accuracy,easy_accuracy,medium_accuracy,hard_accuracy,avg_time_taken,avg_quality_score,total_hints_used,hard_questions_attempted,label,claimed_experience_years,claimed_skill_count
0.7913479544055722,0.9730675055992852,0.7302417821641755,0.5843965284575393,23.17921070651483,0.3756455970174052,0.1607085776339203,3,Advanced,8,4
0.5000069275917604,0.895915014115854,0.7926742417146911,0.5114991605905996,41.83748122624984,0.7899295728789718,0.5570711954620425,3,Advanced,10,4
0.6313552021807443,1.0,0.860504902224135,0.4946304054299814,19.351966488975737,0.7555403501554488,1.194005265322259,3,Advanced,0,2
0.466858288606077,0.601242286493689,0.2194327208313178,0.0,52.54573002565297,0.0,3.972591016858069,3,Beginner,2,3
0.8448149420388712,0.9649520689204584,0.9212610951801434,0.8641549195529113,21.24140112154041,0.8390272124510952,0.189347332745981,2,Expert,5,2
0.876308097763066,1.0,0.8301901449129349,0.678334544890677,21.047479574788564,0.9736397674741404,0.5999826724944767,1,Expert,6,2
0.3391769103947133,0.4646240240335062,0.204254017193035,0.1483500574120083,32.91009586752304,0.0909491273450742,4.413890431349689,4,Beginner,6,4
0.1999621353292224,0.6766832721821302,0.3086896989899852,0.0,43.15973043757309,0.4493552078849885,4.588835608344481,4,Beginner,7,2
0.6063636063382424,0.7661980819574314,0.724943245979873,0.2542400782765375,38.07750693030239,0.6030430501656224,3.2228298833690587,2,Intermediate,5,3
0.6221173044679105,0.445392445210149,0.2605628690990933,0.0,33.335911083776,0.2054876234616495,1.4142676887925885,3,Beginner,8,2
0.8939943139100661,0.969490336026926,0.7637983068642985,0.3855555398214264,21.97074206094358,0.7852568697501487,0.0,1,Advanced,6,3
0.5652240371555012,0.5436220133687604,0.3582867455932295,0.4829283737834122,28.441546483659465,0.2023785165306506,2.735247388310272,1,Intermediate,5,2
0.3821253754812602,0.4780588357034511,0.1876964109730472,0.0010322560752153,42.88813670375422,0.4598970346181465,3.235572851168017,2,Beginner,10,4
0.82805411094965,0.877582108101481,0.9489964715478488,0.4263349448101671,10.973093225969103,0.9113924188008836,0.4528601430335928,1,Advanced,10,3
0.8418146225207833,0.94497455815929,0.7602739362233504,0.253428176261814,30.957479067117163,0.8011364861732229,1.7495894613761227,4,Advanced,9,2
0.8064742258490407,0.8893894988126616,0.8159083651874783,0.5667778804891195,31.0235283889252,0.5755179703396729,0.4543868673015163,2,Advanced,2,3
0.8150875090360905,1.0,0.8543991037888399,0.944722237828162,7.656519567987415,0.89017931591786,0.445067127549236,2,Expert,10,3
0.1847221213375559,0.82080218497352,0.272476362098092,0.082893753441277,46.77521870082307,0.3667090227292849,2.769472343456973,2,Beginner,8,3
0.1229664496025707,0.3062112839404453,0.2481521060606033,0.0323226145770916,43.4486982963805,0.2958026315204673,3.338339759265271,3,Beginner,4,4
0.421226563388668,0.8305448480876467,0.4674017201854455,0.0200044248120691,50.59578477651267,0.2064598966112681,3.035032974171833,3,Beginner,0,4
0.3603592818585358,0.8946661515278903,0.7212221152154827,0.3804051209804219,29.88074020329081,0.6747416667782191,2.4277423995512053,4,Intermediate,10,3
0.7505540842791798,0.8957214882542248,0.769001557127466,0.4773064034534163,18.423138912075316,0.7277362711323206,0.9397044944304692,4,Advanced,7,3
0.9067118071492544,1.0,1.0,0.7927174929601216,28.218076457696377,0.8705875472970814,0.0,4,Expert,9,4
0.3704007427932544,0.9852593909756544,0.9133671851625244,0.1286376321031074,19.15492223786708,0.1644611751910968,1.2558912814778984,2,Intermediate,5,2
0.3271218730993808,0.7756870640200979,0.362630348309689,0.1956516926117441,55.96162036707968,0.0641939616520139,2.899570240652699,3,Beginner,4,3
0.1814877082291101,0.6496560232494293,0.204607036079433,0.0113767873020284,58.0583341412959,0.5218911766011345,5.691555081900539,3,Beginner,8,3
0.4024591123168483,0.8857128676271321,0.7137375429066208,0.2730227820723925,36.66934087713911,0.4856174596151044,0.6651488472284982,3,Intermediate,5,2
0.5988777313504094,1.0,0.7801761009043476,0.4827497900642857,7.91912294586675,0.7023940043845696,0.9295098612079632,3,Advanced,3,4
0.682592858674927,0.8776958675219365,0.6187838704318254,0.2544513871571775,43.369859743052,0.8416145672834148,2.471006335959188,2,Intermediate,6,2
0.6448908910491069,0.8702612921620719,0.1882375873473026,0.020913336775456,27.76194004217559,0.0137804380162099,2.824679720387214,2,Beginner,3,3
0.9645719013265346,0.9840222099723568,0.8563915758016204,0.9841078331311366,5.816329888044239,0.98011685673445,0.4961514122447149,1,Expert,9,2
0.3939837688684676,0.5570626899666462,0.3180948368963044,0.0253061555562869,59.03320688197724,0.0252890873677314,2.4965889478220307,2,Beginner,4,4
0.5048086332371818,1.0,0.485866827800572,0.1143296128460394,13.700683465055278,0.7094137353867115,2.468245592371294,3,Intermediate,2,3
0.8981611399229622,1.0,0.9385961156175924,0.5834675409425051,13.50342499911904,0.8501802639753743,0.2776381453460136,4,Expert,5,2
1.0,0.955560098177496,0.8471117963943161,1.0,15.815221728352205,0.7287204952077381,0.0,1,Expert,4,4
0.1480556274061034,0.5497672455021337,0.2744129597657508,0.0968977865087422,55.66839869689282,0.4190020852799888,2.4769123916273434,2,Beginner,6,4
0.3237312514667836,0.8102516665070568,0.5584308479633728,0.1577945012141448,32.03811445386097,0.5731987056206881,0.4210428129513661,3,Intermediate,8,3
0.2433443224122897,0.5893979427521893,0.3001442692746571,0.0540913646841729,33.51697083855431,0.4350276846029944,4.1091190084514215,2,Beginner,6,4
0.7513083339850494,0.8311808142948919,0.483494518070931,0.3644213549533009,26.33167569359138,0.4107908984339005,1.510246684016898,2,Intermediate,1,3
0.3026512577756727,0.2806203166199973,0.2886460631381741,0.1176386486785483,21.36571009244077,0.2007874661539775,1.2638030516498668,1,Beginner,3,3
0.7912537720428285,1.0,1.0,0.7752991338516847,8.198525941350798,0.8331039458736821,0.0,3,Expert,0,3
0.6393417506212122,0.9845278659137128,0.9269401721754688,0.549020012203099,6.472021849350544,0.6039847774600758,0.8952970022492126,2,Advanced,10,3
0.9597970089722944,1.0,0.8161271616830448,0.6045503405859725,12.49062367741892,0.8948972689886507,0.0,2,Expert,7,2
0.2919163842112788,0.9364380468604476,0.249712022023548,0.0826428941505013,69.25311597747911,0.3196540674290129,1.4964840289637982,2,Beginner,3,3
0.99458290299213,1.0,0.9802227549891498,0.6329068783848868,3.0,0.9663067931407952,0.1334155183993239,2,Expert,9,3
0.8716426379788588,1.0,0.8780097193486368,0.5482530211782594,12.570578704832172,0.9861419680363834,0.3496396484371352,2,Expert,0,2
0.4906792059780767,0.8898981900702345,0.6737406834421155,0.0930429377463029,47.62225832633024,0.2726462117729792,0.2523722008562075,3,Intermediate,2,3
0.8929150509388858,1.0,0.8955191901522553,1.0,12.244769442504197,0.991314654340425,0.0,3,Expert,7,2
0.343186016672877,0.5744388628253693,0.133077640491187,0.0844241087166042,32.22694216221348,0.3998377854470143,4.627930506668865,4,Beginner,8,4
0.5381899109610664,0.8744939227044468,0.709526339267729,0.1021888145895808,27.45910665563761,0.5272147096925544,1.9152796902654532,3,Intermediate,2,4
0.8052728500899763,0.937966486068214,0.7319601996870511,0.3120951845619613,19.06843492661918,0.7223580114163883,0.0,2,Advanced,6,2
0.9148656569591562,0.963745756122873,0.8483615271617041,0.798624784820007,18.25125430063875,0.8026499126615493,0.0,3,Expert,8,2
0.7232372935103921,0.9859173980665418,0.9208758880829736,0.3971390772329124,27.194399586199317,0.831187208306047,0.0,1,Advanced,8,2
0.8848787431283464,1.0,0.8817899757316341,0.6999874563125248,7.2368378931384765,0.8342623111058303,0.4532385258805997,2,Expert,5,4
0.5743848320072686,0.7700342577702356,0.4679492918732508,0.1925614538177091,51.16787889936271,0.7701485901033105,1.9481421446267064,3,Intermediate,2,3
0.8665468922158597,1.0,0.9531126728591254,0.6885663221604547,11.537420917508054,0.851691838330412,0.0,3,Expert,8,4
1.0,0.9439200704826728,0.7477513247087133,0.6827597283887334,27.39583644145522,0.8927202925453651,0.6152813338738029,1,Advanced,0,3
0.4454933611693079,0.5329263514005079,0.2425661743672626,0.0407600896560852,32.45914327731319,0.3993122301872629,3.9753735083675465,2,Beginner,10,3
0.7745577000881321,0.985889109590782,0.922215089686086,1.0,3.0,0.8723032110485779,0.5370066552748789,3,Expert,5,2
0.900799716075292,0.9697888532714468,1.0,1.0,21.82624560584142,0.8791309002641443,0.0,4,Expert,3,2
0.3537256640586265,0.5621905776894965,0.1321035088102967,0.0268099507620104,47.975717409396594,0.1849174397204039,1.7905772689729738,4,Beginner,3,2
0.1949741278121972,0.6528940805875758,0.5369432211597629,0.0872942129757848,39.35681844324803,0.2239342079357636,2.384490039982336,4,Beginner,10,2
0.6594582875172135,0.7778005460263289,0.5836434099125387,0.0090571356890401,27.266530821407404,0.3985629953954577,2.398555280142616,4,Intermediate,5,2
0.3308422031093579,0.5020625783002932,0.3322641881244699,0.0650378869988883,23.278091108774287,0.2898029616023392,3.393053718111572,1,Beginner,10,3
0.8018984196593074,1.0,0.9292439618531572,0.8084754591528716,29.528614225920137,0.8449763601302507,0.0,4,Expert,1,4
0.2854626384371432,0.7842631218420226,0.1540744913668786,0.1012170927463007,36.9252569570763,0.3371921341277812,2.7879067467842966,3,Beginner,1,2
0.9424361144119042,0.9585927207006651,0.849910493464069,0.7492518909601311,12.193087660054196,0.7948370380195202,0.0,4,Expert,3,2
0.9472305442875169,0.9830443591530734,0.9635145355346671,0.7471798394605907,19.90431503293102,0.8180002894872604,0.3593166828036794,1,Expert,8,2
0.3116394540371238,0.5294441018560807,0.1541683227634987,0.0279886199018653,67.42411966851594,0.1701253326460135,4.452417531887221,3,Beginner,9,2
0.5074430314663897,0.5527238415172164,0.0,0.0,3.754859705541371,0.2648811694075631,2.717423809103425,4,Beginner,2,3
0.4797545797632348,0.8129289615526895,0.4142788745178367,0.1745673926449334,57.09506737312285,0.310335445823418,0.3303899975211726,1,Intermediate,7,2
0.624902112696344,0.7666737408462754,0.8737988516057251,0.2704737384807449,43.55596910414119,0.2587721283182688,0.677297976920899,4,Intermediate,1,3
0.688956286307866,0.8315887067882836,0.3593126260131395,0.0375939766569776,39.73519305644648,0.7766174620091404,1.8937249993143976,3,Intermediate,10,2
0.9498372119940384,1.0,0.9522601096479104,0.7478483419804308,15.009579049496198,0.8656114204565378,0.3173426350495638,2,Expert,9,4
0.3299686483869721,0.7225163800801186,0.343762780187223,0.1501380006852156,37.18015622044073,0.2346888790584056,2.28134524363203,4,Beginner,3,2
0.7713426961861518,0.9759672012299369,0.860099360990427,0.664035975726738,25.76046872166083,0.7829117777488687,0.1902937823314476,1,Expert,10,2
0.9403336282540444,0.9593144144220752,0.8661883079048406,0.795729489891283,21.617845993167304,0.8722032699589245,0.1744040532142677,4,Expert,8,3
0.5009321091749454,0.8541180020349177,0.7213883834185173,0.2030055936299467,20.61059448625724,0.581581550616827,1.015010275738276,1,Intermediate,10,3
1.0,0.9594878280581326,0.8795117780510301,0.1964341928857743,20.15100007221165,0.8674578003259926,0.781620773949631,1,Advanced,10,2
0.4239793456383148,0.876777419749251,0.3680921801436115,0.2641221563181258,66.51781890844279,0.7025255076893018,2.218347886894163,4,Intermediate,2,4
1.0,1.0,0.8940890380223528,0.9234191872162584,23.618422296170777,0.9848750679909152,0.0,2,Expert,8,2
0.603536920509721,0.9427545777313544,0.6625635331605365,0.1340804729979665,18.873213059704,0.5630543188763936,2.046089230831429,1,Intermediate,5,4
0.4992926820641504,0.8618796539902902,0.4900676587617357,0.1592935260602413,34.76117994912097,0.4016384806351529,2.1910625658668774,1,Intermediate,9,4
0.4414225728850955,0.7763259864763169,0.2788631676652272,0.1405641830731342,9.83553159316984,0.5385678446874035,3.5625932278385104,3,Beginner,2,3
0.9370031705088208,1.0,0.936045531085348,0.7586012830103556,6.437640414150959,0.9279339325423992,0.1126521097423452,2,Expert,2,4
0.847279236143574,0.9331261798436692,0.8993525920936649,0.5336855576186388,11.849453909624206,0.5501799871820983,1.285791909104544,4,Advanced,4,3
0.8977922852531564,0.9659779408173002,0.8110350258732436,0.7182672457563717,12.503994128688737,0.8224362472833494,0.0021059633586267,1,Expert,3,3
0.4800407339603119,0.9120372393931356,0.61633330930549,0.1908615417938097,29.703412251608604,0.5227311193647899,2.050253743033699,3,Intermediate,2,4
0.9681092606214444,1.0,0.8844444380965522,0.8717031630387312,27.673723141475683,0.8907790434814042,0.6404927813039518,2,Expert,9,4
0.2688779233182357,0.4706523060786685,0.3218313307780692,0.0,50.845375579800034,0.31538297755894,2.7788362651227487,1,Beginner,2,2
0.7037417185943423,1.0,0.8566941217226361,0.5274140670585175,32.9727256116928,0.7220100850886091,2.7259051421764595,3,Advanced,4,3
0.7898979634739234,0.9651871251225664,1.0,0.6984439725862504,14.398461024017328,0.8154865297056659,1.1246613621580166,2,Advanced,4,4
0.8635064917458598,0.977712376962729,0.9793093224744724,0.8662337876870896,6.715119194312587,0.7897251490956223,0.0,1,Expert,5,2
0.5226822369878874,0.9847688573930324,0.5830204743687513,0.5768184059991508,22.93227836448106,0.7355738786954211,0.0,3,Advanced,1,2
0.6815416311172144,0.9549457739381556,0.92076685731437,0.9117410001175664,9.925188002212256,0.7578410421343893,0.0,2,Advanced,7,4
0.8253212064827865,0.8884869926200711,0.6739203320920222,0.1852667546929657,33.663974003575994,0.7500387951828555,0.8536872611529394,3,Advanced,8,3
0.4652881169113356,0.3070776704927627,0.0,0.0719043076258815,44.89324717307226,0.3255265414787898,2.306809387241332,4,Beginner,9,3
0.9304351338350262,1.0,0.87956200144028,0.7797475784257543,14.45927809608507,0.9567636850115828,0.0390828498794013,1,Expert,3,4
0.2607694125424923,0.4766624974064519,0.280345928774679,0.1175508152388256,45.17139083340989,0.4993440885655483,4.28519097384979,3,Beginner,10,3
0.4448967346028096,0.6516967839354079,0.3502489027161996,0.0,58.46723112615823,0.5443405421435987,1.5447757205228811,1,Beginner,1,3
0.7046242265237254,0.8831969122472296,0.8093168691832604,0.4673797810174565,21.783516513580352,0.7438524812986462,1.0236015839151285,3,Advanced,8,2
0.8650318526473204,0.9437815657857024,0.9824328766582928,0.5479153010116479,7.777449231738823,0.9211220163969124,0.4185473056053188,3,Expert,0,2
0.6783780884888735,0.9644419175829688,0.7600250280939632,0.8041680716793828,38.42182294773219,0.795940695882193,0.7649268575050898,1,Advanced,4,3
0.8124548425888363,1.0,0.7459473634608976,0.5227306047027624,18.39323056228196,0.7371961402377235,0.0,2,Advanced,6,3
0.7889959944197747,0.9637818391164538,0.7406507741406072,0.6489054772052905,9.396325260569045,0.7121005453591293,0.1052877264132791,1,Advanced,0,4
0.9820479049233688,0.9406224256994866,0.7153856209732795,0.7201063407375141,6.971486851183128,0.8610715580441337,0.1616969921784696,3,Expert,8,4
0.8391576863888544,0.9921846353740084,0.9958279875347243,1.0,11.833070623236976,0.8413129352461475,0.7544127381635608,3,Expert,7,2
0.8332847244339016,0.9826497212541536,0.9583299374370468,0.9926000075151526,17.69551901246393,0.9243251869156696,0.0,4,Expert,2,4
0.6432169238638177,0.6738710595357454,0.6794631277068033,0.2265679745007545,42.52531520178999,0.557003494857292,0.5129448454631134,1,Intermediate,5,4
0.3296187757149913,0.770946555027708,0.6971609198037749,0.0,48.41089036319787,0.7266704849538702,1.1305446621762516,4,Intermediate,5,4
0.1618483500283401,0.7891405985344476,0.4551861176081456,0.0,78.4391041583396,0.4493235424417977,4.456708510234368,3,Beginner,1,4
0.8170448169687721,1.0,0.8434413546529509,0.951915995857762,18.947362571492167,0.8463903953311863,0.086551334700938,4,Expert,10,4
0.9067289032574616,1.0,0.8768821193376726,0.6423114292361503,17.94147093844042,0.8446737491721603,0.5653214213967083,1,Expert,10,3
0.9471091196915136,0.986413939438626,0.8370199242987502,0.9520116908174544,18.516543795099125,1.0,0.0,3,Expert,3,2
0.9171866506696524,0.9982028218696852,1.0,0.6989312285956866,16.066899062701033,0.9647051573706236,0.0723898622816051,3,Expert,9,4
0.4448962065414786,0.8247561660445097,0.1811739260276049,0.0160181017765527,49.71115835804699,0.2631357749980648,4.428080479709835,4,Beginner,7,4
0.8301795909900448,0.9011807396116872,0.7738119866543391,0.4468495149103907,28.58103612659216,0.46570752717392,1.1236368704506208,1,Advanced,8,4
0.884321248537796,0.9273646642783244,0.8958469428466468,0.7936634950177541,14.71960306108929,1.0,0.0,3,Expert,1,2
0.485714215267672,0.7598965970745047,0.7863516388255991,0.0,17.703790403191356,0.666495446465855,2.856763157463963,4,Intermediate,3,3
0.655511038239774,0.9117206043355838,0.9112700608815064,0.8187435899109613,29.80307817224187,0.612309513507428,0.7372569657234478,1,Advanced,9,3
0.7048769111093572,0.9242700580357924,0.7186989059743237,0.1291047895176237,37.87092259946912,0.643004107303438,0.0,4,Advanced,1,2
0.6955429268105088,0.98918798836989,0.8422903254812049,0.3918746070015193,30.89960845362904,0.8067915671788524,0.0,4,Advanced,7,2
0.8210274876471176,1.0,0.682899399531799,0.3678892175094921,10.63760581687146,0.9636447588910924,0.7132686493852788,1,Advanced,3,3
0.8218724405120964,1.0,0.8773289715778422,0.8019143678598597,7.253388504301883,0.859825382042029,0.314485567311999,1,Expert,6,4
0.6903124130884206,0.7330323998975581,0.6632292838711065,0.1558146868007583,4.806857650726808,0.1807745687021282,0.4818823884813143,1,Intermediate,0,2
0.7574981217989837,1.0,0.897451545522152,0.322246799627235,31.784028752966336,0.7968362841198883,0.0,1,Advanced,9,3
0.5628298513600564,0.8874359683238656,0.8134351089733254,0.6764420783700794,19.39648507577799,0.9084652320862816,0.0,3,Advanced,8,4
0.3654345910989519,0.9580427699360884,0.0849796669413541,0.0417870327167493,71.97431551384594,0.4787084460437121,1.9556819226301505,3,Beginner,4,2
0.4793412026894218,0.4170186382737717,0.1253845177591996,0.0616750635315819,44.74443165993805,0.3424602882014984,4.62677274139495,1,Beginner,10,2
0.5085811759308523,0.5796182319926659,0.4567807048633339,0.1213377660543435,22.764985901990684,0.5248418225348978,1.444054567954732,3,Intermediate,5,2
0.8990371934273539,0.9675177905831212,0.8883644964548811,0.9187949345954364,20.03352541246126,0.7614263600895583,0.3554464380741609,1,Expert,2,2
0.4867776164815388,0.8254498510264499,0.7223113524734115,0.0901988100641428,34.246319322272534,0.5275013320997631,3.060350929874458,4,Intermediate,6,3
0.71584861856186,1.0,0.8794574337788724,0.3991458601583331,24.31652211638037,0.7166023997217279,0.0,4,Advanced,1,2
0.798716181782567,0.88792988109735,0.621503456794309,0.5430485632239029,30.231994472697505,0.8284052518176965,0.8479953682702657,2,Advanced,4,3
0.5071460821832632,0.3596610688411612,0.062252917884079,0.0,33.08795564961864,0.365945490902549,3.786281764219156,1,Beginner,6,4
0.5287027015487695,0.8122807125210929,0.2624776192352386,0.0302020339884558,46.53312183344259,0.1835074029680042,0.7336846503842944,4,Intermediate,2,3
0.2463985682312741,0.5778706979639471,0.2271216201321461,0.0806715091482796,59.997363703654415,0.1412195877032385,2.8124864545206334,1,Beginner,3,2
0.5445330247894551,0.8012886439184822,0.5032163031616901,0.5030959548163748,14.180287015454809,0.5749682156443698,0.0,2,Intermediate,0,2
0.7200514109208385,0.9151670043747276,0.8514179514387001,0.5422363137868567,9.09350301730582,0.5218168805712771,0.7972791172440281,3,Advanced,7,2
0.3865539002976818,0.7077948233859868,0.426724705538867,0.2129380754337508,20.832867922958112,0.4826294735042351,2.558552816141815,2,Intermediate,5,4
0.2629530173590429,0.5057272904794815,0.3661742055798057,0.046916939052527,71.09472062896518,0.2276651281945618,4.4990044987117335,4,Beginner,1,4
1.0,1.0,0.9341415742580724,0.7075153938051809,17.873768637016312,0.7827797228557813,0.0490548891714779,3,Expert,4,3
0.3398179362005588,0.3599691226434783,0.1357038312534613,0.0618901676242264,50.49314396675906,0.3626207938113022,1.019266523764444,2,Beginner,8,3
0.579640804898101,0.776424800974968,0.6552026257517239,0.6267941592361459,30.502459102519,0.5106492073137422,1.0537947356527375,3,Intermediate,7,3
0.3727812071404931,0.3817766272113316,0.4504279150018256,0.1498359988047545,41.212239985455525,0.3545181506758609,0.0,3,Beginner,10,4
0.5533992094099529,0.6900050665915655,0.7614859325912542,0.0977578171204349,59.37680197734203,0.4951288514123817,2.528053565399184,3,Intermediate,9,3
0.1814250142867607,0.7684017381845607,0.235870813697375,0.0,62.83176171530811,0.3938513357394231,1.1031870120781289,1,Beginner,2,2
0.8478361770424977,1.0,0.8510752895297753,0.7163767112653586,22.199122914535952,0.7909117734708098,0.0671557271178797,3,Expert,0,3
0.8695984178381769,0.966145461520236,0.9794848065416036,0.6901897728274892,31.83628729479721,0.6106426213519593,1.7120001257226405,3,Advanced,2,4
0.5704782330100062,0.7109487566369405,0.5216883680483159,0.0,34.36212214316288,0.2516941244019223,2.028827493384613,3,Intermediate,10,3
0.8489969946222501,1.0,0.8613284532257561,0.6988653464605804,20.75865367581637,0.9274575504563288,0.3305451212021795,4,Expert,7,4
0.4027877518538036,0.8449525927218577,0.4162705817991946,0.0888472130331657,25.625707686235927,0.5783540320751703,1.2678743095046427,4,Intermediate,5,2
0.6451008894007129,0.6894944020996077,0.7605205577151257,0.1488655130832474,36.28586087407188,0.30811190417371,2.026202018123896,1,Intermediate,5,4
0.9722066642495591,0.9944086880812966,0.90900424056855,0.8427674053477383,20.758536623118307,0.92658820858937,0.268384157920365,3,Expert,10,3
0.6868251374724084,0.97074250283112,0.5006185902461489,0.1679070284208782,42.97150762466762,0.4122217326609483,2.088640151737403,1,Intermediate,10,4
0.3402094676377855,0.3441521675976724,0.0076512491018982,0.088565346842042,37.1592195574548,0.0,4.177266054912202,2,Beginner,8,4
0.7646131640956948,1.0,0.9748725035934273,0.6280070282482143,27.491705012881795,0.7396466706069621,0.0,3,Advanced,0,4
0.4859776569180545,0.9389127317527008,0.4686994144711044,0.0958935014213537,13.14379589690434,0.7628971331826409,2.3257136414253097,4,Intermediate,5,2
0.3979729072068124,0.4641781416959908,0.1932756168940915,0.1539382638228852,39.65604043407861,0.4106273352700629,1.5995734799851844,4,Beginner,1,2
0.6344977769967742,0.7474820805555824,0.7025465572356784,0.2699493158255625,19.196899116404644,0.681239423822075,3.7340930807977313,3,Intermediate,8,2
0.8906979236764321,0.8941237014092879,0.9245727868801462,0.7826709932229967,26.30855037929915,0.984724875862352,0.0436875815824607,2,Expert,0,4
0.5508648472451645,0.7964744433369422,0.3306313922718771,0.3169804418784164,44.03446600578657,0.6264761465034003,0.0,2,Intermediate,2,3
0.8858020425438,0.9957558671914034,0.9060224375915088,0.7833610861483631,22.32104773566579,0.8919464820881906,0.0146944550186324,4,Expert,8,4
0.81175841868401,1.0,0.9291479287856478,0.8365698726466541,21.7726784627671,0.8053063372465679,0.0,4,Expert,1,4
0.4258334811178306,0.693629488145685,0.582910400463086,0.2351893371340155,55.4095131011398,0.3997492447467946,1.796100589623271,4,Intermediate,2,2
0.7786593547293926,0.9181715336310082,0.8087087696709223,0.4140646481466125,41.142460943748965,0.7856351418019246,0.9688763946415064,4,Advanced,0,4
0.635303727173357,0.9714401608916956,0.9357664114349972,0.4857432726221579,22.97351006699792,0.7648128423858683,0.0,1,Advanced,3,3
0.8203215211007351,1.0,0.9211511754521786,0.8321263964899627,13.8418243939712,0.9906508111889696,0.0689474054710821,2,Expert,6,4
0.4276981628851369,0.5979529812307055,0.355249547213435,0.0,44.81873023817599,0.2683964978455264,1.176163613843804,2,Beginner,7,4
0.7416667373003386,0.9523313421397008,0.9625160558606748,0.6190661110361866,16.243712675032604,0.6423266491095221,0.8464519131663091,2,Advanced,0,2
0.4716644447385047,0.8372746691014712,0.5242825252768311,0.0063880194626572,31.83691819810108,0.7004569186815236,1.7373381037938471,4,Intermediate,1,2
0.8581014485667767,1.0,0.9451676001624916,0.5704529826337237,22.15335550741153,0.7669189432193845,0.288427548449548,3,Expert,5,2
0.7553698636485197,0.9903607026838636,1.0,0.7473736190054572,29.917104726324997,0.9319236903164548,0.0,3,Expert,7,2
0.8141710649013854,0.961144958150192,0.886379357711765,0.2580247177653866,23.543389268025653,0.7130353766513046,0.936549469728156,1,Advanced,8,4
0.6846553623801889,0.8156464281174302,0.5551266573586862,0.2450922210146804,41.64651584334598,0.4800385336983099,1.3799147549312558,2,Intermediate,1,3
0.3832571977338249,0.995817080747911,0.5605203277549191,0.3209150325200204,15.226674306746348,0.7202122733997945,2.2865167513318303,2,Intermediate,0,3
0.8390027157743184,0.9310049087945724,0.7687908152654002,0.6095821588752662,23.120050619167788,0.6918040807802585,0.5074026438703525,3,Advanced,9,2
0.8179402424726602,1.0,0.7479853604266562,0.4928751113049592,24.69572835097357,0.9225594529762156,0.0,2,Advanced,8,3
0.947697536811318,0.9197683131728775,0.7317869499538704,0.4881554022070068,25.671811096539813,0.673597962901406,0.4877962721356936,2,Advanced,3,2
0.4328582424881321,0.5359121030495199,0.2737809536615071,0.1000472315173869,40.35980190419642,0.3685162856336117,2.0071110884000234,2,Beginner,1,3
0.6455191105693413,0.955324309730134,0.8613678795409246,0.5589681051688031,30.70200903912092,0.8895129480763478,1.1558765793400392,3,Advanced,4,3
0.8859636666204771,0.8133321206349478,0.2999863100514645,0.33499994966446,26.27690049283812,0.694902039583031,1.2179709522100552,4,Intermediate,0,3
0.5636559478408356,0.8684366707175664,0.8426415224030038,0.0096365577710281,34.670799749795314,0.5456653284220724,0.7637268834616645,2,Intermediate,2,2
0.581819424337232,0.955634560020777,0.9902313457022344,0.3630896684581134,25.02149080427686,0.5635180491326495,1.6390617991645005,2,Advanced,2,3
0.9602062659986252,0.9793657744896864,0.8546780930619713,0.7484916340502701,7.639682585348805,0.8030644800997122,0.2934202874527138,2,Expert,7,2
0.6310173591873878,0.6118732659878079,0.7050679251908349,0.0226324141690344,38.98394592148321,0.5370024724416116,2.584586391463845,4,Intermediate,3,3
0.932158388733946,1.0,0.9691308419293364,0.9496406694382538,15.543423529179933,0.8005670100882174,0.0057047712299098,1,Expert,10,3
0.9633160518003324,0.9469058382436302,0.6386726236060034,0.2579459456630457,32.76565551711575,0.7128304585247467,1.1137816272448369,3,Advanced,8,2
0.8397361459020024,0.9493444284501664,0.7620052633925771,0.4548591438480008,34.92476613583053,0.8670193746119826,0.0329946403621407,3,Advanced,7,3
0.8259037144985035,1.0,0.5682156672351961,0.5456116250998162,31.946885223972068,0.5368096971974778,0.0415730510830195,3,Advanced,10,3
0.7532519488914992,0.7449580056651453,0.6141454328319618,0.151963888654785,56.1145672333916,0.3644776194164238,0.7647367382396679,1,Intermediate,7,2
0.4727726650059223,0.8240385968654225,0.6954706731087619,0.3311416518378596,23.21708184859036,0.3716710320637136,1.6087021528134096,4,Intermediate,9,2
0.4984632824926599,0.8814746305589588,0.5246736122195551,0.0,35.11462743508216,0.3349152000454772,0.0,2,Intermediate,0,3
0.228130510255095,0.6470270771175293,0.3757189851841571,0.2097384713353429,88.70793699010994,0.3621614149913994,1.5156928199522035,3,Beginner,10,3
0.3046352849922227,0.648613383348007,0.1301791382660527,0.0218780211885365,48.73400865594987,0.4269456093461594,3.478642251035361,4,Beginner,3,3
0.9806553297656868,0.9870388138146766,1.0,1.0,20.2565759698184,0.9242080944283694,0.4575014306873912,4,Expert,10,3
0.4365692137751949,0.9851681372860108,0.8237318526710673,0.0176515447292057,31.047301551047667,0.5063933784618059,3.281226927581568,2,Intermediate,2,3
0.6502452392682677,0.9686142502118832,0.5816296903132131,0.1735680411557036,39.80371889971608,0.070772244484899,1.8022582184854608,2,Intermediate,4,4
0.5642202082486557,0.7704073025333142,0.1118724403286308,0.1184015459437823,54.594396142468526,0.3663818436306079,4.8744979005656655,3,Beginner,5,2
0.688645744071085,0.99404617315996,0.7977220880382967,0.4923851493789322,16.64619711151963,0.7129460818103079,0.0,3,Advanced,10,4
